Date,V7.3 (no overlay),V7.3 + V2 (original),V7.3 + V2 (tuned),A voltgt15 db0,A voltgt15 db10,A voltgt20 db0,A voltgt20 db10,A voltgt25 db0,A voltgt25 db10,A voltgt30 db0,A voltgt30 db10,A invvol-only,A voltgt20+invvol db10,A voltgt25+invvol db10,CONTROL universe equal weight,CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2024-05-17,137447.9882794924,137447.98827949245,137447.98827949245,127184.73358299019,127101.12408236685,135756.26288655208,135463.26187307623,137567.18955439725,137172.02748209558,137810.08227755345,137447.9882794924,135033.33874152572,134382.74926529615,134629.33201573935,114367.81381004417,112365.38412931531,112213.42156412311
2024-05-20,138718.61529586706,138718.61529586712,138718.61529586712,127846.33237060209,127729.0136962856,136696.99209356314,136347.0673400609,138757.71408973227,138280.2125183809,139084.05664314848,138718.61529586706,136080.73269131535,135181.6451708164,135619.31365384813,113493.31226680882,112494.83512989664,112995.85379670165
2024-05-21,139000.41232817827,139000.41232817832,139000.41232817832,127993.93408015103,127868.26575652132,136907.10517412762,136543.07588901123,139023.9180592789,138525.9835042426,139366.5960436482,139000.41232817827,136447.4272029198,135461.3400687642,135965.90801154572,113392.15439912256,112770.75160333798,113216.91843788873
2024-05-22,138434.97242037172,138434.97242037178,138434.97242037178,127698.21829868594,127588.84949916841,136486.14965806316,136149.77488460118,138490.58605977727,138032.83166922373,138799.6665367617,138434.97242037172,135867.75960277423,135019.20072624454,135418.01456565942,113620.70821786288,112446.05321445818,113194.56409756499
2024-05-23,140793.47754369144,140793.4775436915,140793.4775436915,128956.5461777652,128754.32201960306,138277.39684511468,137790.27181646132,140760.0169317216,140089.81617528468,141164.38492344192,140793.47754369144,137288.88360064174,136103.15785943303,136761.24044895498,112046.31091082298,111624.7158157435,112685.36421390761
2024-05-24,142870.42117652216,142870.4211765222,142870.4211765222,130069.92815045283,129780.65887451259,139862.31152422828,139234.92403434988,142768.0336522384,141901.23512470862,143246.80007195775,142870.42117652216,139122.57659527875,137501.8004863939,138494.4205909483,113140.09628425866,112363.26896036121,113750.9665845441
2024-05-28,145065.3017659492,145065.30176594923,145065.30176594923,131179.89854517241,130865.27513729688,141450.8292407937,140761.60923725768,144791.180451061,143815.5135040367,145447.4628710616,145065.3017659492,140470.02029737295,138529.55824338534,139768.0049225425,112768.0194979574,112441.79627065116,114180.67931573131
2024-05-29,144182.43510648428,144182.4351064843,144182.4351064843,130692.40576018063,130429.00013384639,140751.32963476135,140147.51684806868,143897.91995755484,143045.5160079613,144562.2703811318,144182.43510648428,139452.22028155485,137753.23500279489,138805.9950435193,111978.90895629817,111654.42130174681,113375.89274282906
2024-05-30,141404.04424156548,141404.04424156548,141404.04424156548,129284.12978839476,129056.03800962947,138730.6053947797,138214.96150004724,141317.45655731906,140622.32561315945,141776.56010274577,141404.04424156548,137103.3918604753,135961.6747128514,136585.91633444914,111490.27954606064,110913.7396852256,112161.25385638904
2024-05-31,141010.89605942534,141010.89605942537,141010.89605942537,129093.10333265303,128861.76096600013,138456.5030190177,137941.50083202057,140967.42802072965,140279.43904859264,141382.37620812355,141010.89605942534,137003.36300715525,135885.37807072612,136491.37050659914,111929.0477379186,111923.96566242701,111952.60576638888
2024-06-03,143190.0535517689,143190.0535517689,143190.0535517689,130146.78925160051,129938.60754560429,139967.90847434054,139457.24957680085,142896.82749031694,142170.7422306542,143567.27448910056,143190.0535517689,138675.78688323626,137161.0132671714,138072.1214062845,112586.22929964786,112015.21059234043,112553.71693401544
2024-06-04,144786.0351941215,144786.03519412153,144786.03519412153,130971.55177456458,130727.27352257789,141149.66824520304,140567.36079161108,144403.7819102404,143670.03953592715,145167.46059730928,144786.0351941215,140305.52982017456,138404.09373334376,139612.53089855856,112621.37207329395,112140.43125501355,112861.72017444724
2024-06-05,149756.9526181984,149756.95261819844,149756.95261819844,133568.51661542075,133183.68864834064,144870.7255069208,144024.9639581669,149148.79339700082,148390.94074005936,150151.47344305547,149756.9526181984,144576.50420522527,141661.76382918906,143649.39421907184,113422.51157173082,113473.22714919125,115136.98874679931
2024-06-06,149519.32074632647,149519.3207463265,149519.3207463265,133471.92729836458,133066.2611244791,144732.32764570147,143859.6752111281,148972.31144710316,148215.3555276517,149913.2155520207,149519.32074632647,144606.02667622588,141684.28198599909,143677.29843238916,114028.78352213274,113471.12528318654,115097.24517056422
2024-06-07,149283.65351494204,149283.6535149421,149283.6535149421,133336.75539938296,132949.80444205354,144538.6467885822,143695.753002012,148725.33382027343,147969.63283990958,149676.92747713692,149283.65351494204,144339.08146845142,141480.67050482513,143424.9856763999,113412.15324820232,113333.16039499118,114995.40367777033
2024-06-10,151027.8512288129,151027.85122881297,151027.85122881297,134362.83595225017,133954.54046865928,146021.09104517894,145143.49289160658,150504.89770332287,149740.15442911102,151425.72011838018,151027.8512288129,145961.40982214327,143029.0170532769,145040.07645939,113856.6294608218,113683.30732606727,115459.89488078027
2024-06-11,151416.48308363045,151416.4830836305,151416.4830836305,134586.52796439664,134177.5527360115,146344.3597769711,145464.81875309075,150892.1838699316,150125.47272294204,151815.37578783368,151416.48308363045,146181.08852813678,143238.36086341704,145258.36851584946,114159.3126202477,113957.12193350388,116252.26490249559
2024-06-12,153832.11582990835,153832.1158299084,153832.1158299084,135976.93830498867,135563.7379628779,148353.71265086625,147462.09525939147,153299.4521744812,152520.50925116258,154237.37229490498,153832.11582990835,148200.62846815982,145162.89052532724,147265.16077464345,115080.61923286981,114893.05093832353,117774.90702936742
2024-06-13,157882.64925226898,157882.64925226904,157882.64925226904,138308.37861355452,137888.0935999905,151722.9959103227,150811.1288634988,157335.96009945113,156536.50693138945,158298.57647250578,157882.64925226898,151140.14762095778,147964.11851255302,150186.12518020227,114991.39248708596,115124.38922833581,118413.27543086684
2024-06-14,159912.46764649838,159912.46764649844,159912.46764649844,139476.71866408957,139052.88335358107,153411.42368570145,152489.40905617218,159358.74998419214,158549.01864589745,160333.74223534277,159912.46764649838,152770.48306523007,149517.7540011038,151806.16966853544,114578.84105707881,115194.45586280934,119026.80314968033
2024-06-17,161446.22925882958,161446.22925882964,161446.22925882964,140306.9773177827,139933.016184958,154614.85486131458,153757.54306341946,160887.20074798845,160069.70306813667,161871.5444006223,161446.22925882958,153867.7511780722,150563.40058049696,152896.51163753256,115453.76601912975,116111.25522639624,120484.86101763112
2024-06-18,161293.7428585574,161293.74285855747,161293.74285855747,140227.93897214788,139845.51348170932,154498.7706395464,153631.46532860515,160735.242351657,159918.51680057534,161718.65628904817,161293.7428585574,153422.6553477489,150139.24450867396,152454.22532815454,115195.7321718394,116406.26143222213,120522.11825150398
2024-06-20,159052.59763847137,159052.59763847143,159052.59763847143,139137.23533726064,138559.45607081673,152896.8458824092,151778.45737357426,158501.85738760617,157696.48007937934,159471.6069793997,159052.59763847137,151889.1606041625,148677.89380105605,150930.41026545502,114564.93600246376,116090.05032505757,119593.13584548412
2024-06-21,156619.3563142502,156619.35631425027,156619.35631425027,137949.79889822274,137163.16634828615,151152.84891716723,149766.6218664943,156077.04147709854,155283.98510783823,157031.95550621703,156619.3563142502,150259.0341034738,147124.45742623223,149310.5734018178,114019.59617798512,115934.39251416431,119272.70847355333
2024-06-24,153523.60837150278,153523.60837150287,153523.60837150287,136323.2439650086,135386.70423046188,148775.20737850748,147207.01728876808,152992.01296316847,152214.63219545188,153928.05210216664,153523.60837150278,148217.18696972524,145178.67002380997,147281.61475611723,114034.6933220888,115557.53326069923,117727.71200635776
2024-06-25,157747.3007742271,157747.30077422716,157747.30077422716,138764.6562386104,137810.42531161776,152338.73554416938,150699.22098521175,157201.08028307118,156402.31246435014,158162.87143143115,157747.3007742271,152100.03319138556,148878.84578073805,151139.95178887062,114272.30440364615,116002.54352392469,119073.99817268997
2024-06-26,157497.97045788285,157497.9704578829,157497.9704578829,138597.46756487677,137667.3497544335,152094.70402426942,150493.07144368475,156952.61330528924,156155.10799332397,157912.88427745536,157497.97045788285,151472.26046867622,148280.60694334298,150516.1416748697,114839.36245794246,116147.30621926187,119319.90349656297
2024-06-27,157600.73402119504,157600.7340211951,157600.7340211951,138668.6982696238,137726.31953514332,152198.67360997625,150578.03769156468,157055.02103643343,156256.99537180975,158015.91856185964,157600.73402119504,151876.6559334235,148665.97741887774,150917.98452633468,115421.95982427862,116330.43462065974,119627.90673699479
2024-06-28,156013.03794873782,156013.03794873788,156013.03794873788,137725.35930485025,136815.23698594992,150821.75951517757,149265.3099726882,155472.82256757547,154682.8363465579,156424.03985111302,156013.03794873782,150166.91185123142,147036.6691119489,149219.0326409747,113822.42222095534,115872.64022306385,119006.92757140673
2024-07-01,157718.86888262507,157718.86888262516,157718.86888262516,138631.76087082046,137794.10997222218,152145.7814292027,150675.71312822733,157172.74684058188,156374.12298933242,158134.36463864337,157718.86888262507,151928.611195994,148715.48841983773,150969.61183840898,115030.11266266511,116111.10889395289,119704.91512741482
2024-07-02,157805.25176378613,157805.25176378622,157805.25176378622,138652.17667585728,137843.67987224285,152175.60872754827,150747.13561550542,157258.83060981176,156459.76935097924,158220.97508750617,157805.25176378613,151880.26019501395,148669.41211615838,150921.56603721002,115706.85578699868,116892.52414152742,120961.77635214006
2024-07-03,160010.47824616582,160010.47824616593,160010.47824616593,139770.96118681258,139109.12569652195,153810.14233190613,152570.4454920236,159456.4212094448,158646.19358555583,160432.01103485972,160010.47824616582,152926.28262466358,149666.22389144867,151960.98579452455,116686.1871472806,117414.18599917788,121970.2459106301
2024-07-05,162171.36078078946,162171.36078078955,162171.36078078955,140989.6745139974,140349.12521677365,155590.67099301657,154357.09121701197,161609.82140799295,160788.65195866404,162598.58621443287,162171.36078078946,155605.20410159242,152219.1141522964,154622.99746127892,118208.79928689782,118091.22630578425,123242.0100289045
2024-07-08,162848.221306605,162848.2213066051,162848.2213066051,141361.5460948319,140728.8649769082,156135.03456064832,154908.63180663704,162284.33821643866,161459.74142221623,163277.22986662944,162848.221306605,155868.36242025264,152469.75890251042,154884.49467965955,118130.35965554584,118227.50171940621,123535.11037578715
2024-07-09,162850.56973799775,162850.56973799787,162850.56973799787,141362.82334414974,140730.1365097384,156136.9150327621,154910.49750809936,162286.6785160831,161462.06983036452,163279.5844847472,162850.56973799775,155369.459452318,151993.75832166633,154388.7408725181,118145.74874398748,118342.46580809432,123641.9169729934
2024-07-10,165155.06598046335,165155.06598046346,165155.06598046346,142616.1775033215,141977.88112704764,157982.20671708824,156741.29487467048,164583.19514138097,163746.9174291382,165590.1517091777,165155.06598046335,157499.0314362373,154025.57125212715,156504.87063414347,119592.29085688402,119513.51114055497,124931.07032717916
2024-07-11,159595.521056983,159595.52105698313,159595.52105698313,139592.4890179407,138967.72553419688,153530.48237625806,152324.53774672147,159042.90086335572,158234.77441297175,160015.9606793851,159595.521056983,152605.93512177235,149357.0949400831,151642.6603798171,119241.36790411716,118482.98486257388,122191.31055181718
2024-07-12,159569.9325328702,159569.9325328703,159569.9325328703,139578.572100858,138953.87090400123,153509.99273956896,152304.20905114937,159017.40094282688,158209.40406226434,159990.30474467494,159569.9325328702,152670.0741774498,149418.2896607392,151706.39457881416,120219.32912134685,119230.30465084413,122909.16610578676
2024-07-15,159543.33162691156,159543.33162691165,159543.33162691165,139571.60513844906,138939.4681305821,153501.0668620746,152283.07607306936,158990.89214595567,158183.02996150218,159963.63376109267,159543.33162691156,152635.7815369976,149385.5712408799,151672.31839936884,120456.7570977204,119558.1957475792,123239.52368654226
2024-07-16,157665.28618392983,157665.28618392991,157665.28618392991,138546.7009160074,137922.62069583195,151997.09852472943,150791.07075409644,157119.34967893132,156320.9971485549,158080.64078128993,157665.28618392983,150992.1483698934,147817.3898659022,150039.06012570276,122108.94466834518,120267.18973863695,123286.71870955193
2024-07-17,149570.5020559394,149570.5020559395,149570.5020559395,134148.29660423152,133539.78719935648,145542.77755023478,144360.203481937,149052.59479100074,148295.23093700226,149964.53169405466,149570.5020559394,144079.66087179026,141222.22351963667,143170.20542999156,119854.83984147028,118580.92117603394,119667.65031322987
2024-07-18,150239.51784270187,150239.51784270193,150239.51784270193,134533.91739534526,133902.0185761951,146108.64648448056,144891.70026549813,149719.29402382,148958.54254747834,150635.30994095947,150239.51784270187,143509.03742931015,140677.79482804512,142603.18386019662,117199.07322141549,117669.64253644676,119101.31761742604
2024-07-19,149268.137200935,149268.13720093505,149268.13720093505,134024.0262981831,133376.07501213608,145360.420407512,144119.99099207262,148751.27691352807,147995.44411150008,149661.3702868373,149268.137200935,143194.47614313808,140377.67363303836,142290.60813861954,115435.63083608454,116888.2671977204,118045.65303592636
